Id,Prediction
4479,[0.99695706, 0.003042888]
4480,[0.06869263, 0.9313074]
4481,[0.9575876, 0.04241239]
4482,[0.9999976, 2.4011604e-06]
4483,[0.84097874, 0.15902127]
4484,[0.0015966882, 0.9984034]
4485,[0.06681573, 0.93318427]
4486,[0.20241474, 0.7975853]
4487,[0.7900747, 0.20992528]
4488,[0.09881936, 0.9011807]
4489,[0.5157052, 0.48429474]
4490,[0.024525, 0.975475]
4491,[0.9999937, 6.327481e-06]
4492,[1.0, 1.7611176e-11]
4493,[1.0, 2.0402522e-08]
4494,[0.9940771, 0.005922956]
4495,[0.050420236, 0.94957983]
4496,[0.009562592, 0.99043745]
4497,[0.5502537, 0.4497463]
4498,[0.99999976, 2.7956452e-07]
4499,[0.90887564, 0.091124356]
4500,[0.012593662, 0.9874063]
4501,[0.7168779, 0.28312215]
4502,[0.17154214, 0.82845783]
4503,[0.9999713, 2.8692035e-05]
4504,[0.97815406, 0.021845974]
4505,[0.7675306, 0.2324694]
4506,[0.00015237322, 0.99984765]
4507,[0.5822823, 0.4177177]
4508,[0.30793065, 0.69206935]
4509,[0.30793065, 0.69206935]
4510,[0.15061241, 0.8493876]
4511,[0.0754055, 0.92459446]
4512,[0.80210173, 0.19789825]
4513,[0.8973776, 0.10262232]
4514,[1.0, 3.2349774e-09]
4515,[0.9739281, 0.026071925]
4516,[0.99982303, 0.00017697245]
4517,[0.99982303, 0.00017697245]
4518,[0.99982303, 0.00017697245]
4519,[0.19708918, 0.8029108]
4520,[0.18009752, 0.81990254]
4521,[0.95817035, 0.0418296]
4522,[0.95817035, 0.0418296]
4523,[0.74711573, 0.25288427]
4524,[0.026774867, 0.9732251]
4525,[0.08533829, 0.91466177]
4526,[0.8985467, 0.10145333]
4527,[0.8985467, 0.10145333]
4528,[0.617137, 0.38286293]
4529,[0.7662487, 0.23375133]
4530,[2.7868875e-05, 0.9999721]
4531,[0.98831123, 0.01168875]
4532,[0.98831123, 0.01168875]
4533,[0.44068748, 0.5593125]
4534,[0.018553535, 0.9814464]
4535,[0.63002306, 0.3699769]
4536,[0.059947345, 0.9400527]
4537,[0.019190043, 0.98081]
4538,[0.088444605, 0.9115554]
4539,[0.15446042, 0.84553957]
4540,[0.7276676, 0.27233234]
4541,[0.55411583, 0.4458842]
4542,[0.0948123, 0.9051877]
4543,[0.42476538, 0.57523465]
4544,[0.7192273, 0.28077266]
4545,[0.28959394, 0.710406]
4546,[0.021359714, 0.97864026]
4547,[0.33657393, 0.66342604]
4548,[0.046582438, 0.95341754]
4549,[0.53175974, 0.46824026]
4550,[0.9203454, 0.079654634]
4551,[0.102218874, 0.8977811]
4552,[0.9267209, 0.07327914]
4553,[1.0, 5.230625e-09]
4554,[0.006684051, 0.993316]
4555,[0.16506834, 0.8349316]
4556,[0.7484743, 0.25152567]
4557,[0.82646483, 0.17353523]
4558,[0.066564985, 0.933435]
4559,[0.05881629, 0.9411836]
4560,[0.6713726, 0.3286274]
4561,[0.4075578, 0.5924423]
4562,[0.98093134, 0.019068666]
4563,[0.046232097, 0.9537679]
4564,[0.9999999, 1.7376611e-07]
4565,[0.030350119, 0.9696499]
4566,[0.19304928, 0.80695075]
4567,[0.81885695, 0.18114305]
4568,[0.840677, 0.15932299]
4569,[0.93062365, 0.069376335]
4570,[0.28866604, 0.711334]
4571,[0.12983994, 0.87016004]
4572,[0.21414712, 0.7858529]
4573,[0.76662236, 0.23337764]
4574,[0.3310894, 0.66891056]
4575,[0.5855983, 0.41440174]
4576,[0.99998343, 1.6546437e-05]
4577,[0.7768311, 0.22316895]
4578,[0.16564417, 0.8343558]
4579,[0.34706897, 0.652931]
4580,[1.0, 3.8697157e-09]
4581,[1.0, 3.8697157e-09]
4582,[0.91019356, 0.089806415]
4583,[0.33056268, 0.66943735]
4584,[0.10961222, 0.89038783]
4585,[0.53234226, 0.4676577]
4586,[0.88423365, 0.115766354]
4587,[0.99999976, 2.9152483e-07]
4588,[0.105007045, 0.89499295]
4589,[0.55024153, 0.44975844]
4590,[0.33562773, 0.6643723]
4591,[0.14343253, 0.8565675]
4592,[0.1845654, 0.8154346]
4593,[0.067498624, 0.9325014]
4594,[0.33562773, 0.6643723]
4595,[0.08401771, 0.9159823]
4596,[0.91491205, 0.08508798]
4597,[0.5298659, 0.4701341]
4598,[0.41220027, 0.58779967]
4599,[0.557676, 0.442324]
4600,[0.04235639, 0.9576437]
4601,[0.23532571, 0.7646743]
4602,[0.99109286, 0.008907157]
4603,[0.059577692, 0.9404223]
4604,[0.98405576, 0.015944203]
4605,[0.99702376, 0.002976235]
4606,[0.0006000778, 0.9993999]
4607,[0.7952563, 0.20474367]
4608,[0.00069280836, 0.99930716]
4609,[0.00069280836, 0.99930716]
4610,[0.12550923, 0.8744908]
4611,[0.17416835, 0.82583165]
4612,[0.8602932, 0.13970676]
4613,[0.99942386, 0.0005761646]
4614,[0.91436964, 0.08563035]
4615,[0.24684317, 0.75315684]
4616,[0.99936825, 0.00063173455]
4617,[0.41308054, 0.5869195]
4618,[0.40031716, 0.5996828]
4619,[0.051641334, 0.94835865]
4620,[0.2051058, 0.7948942]
4621,[1.0, 3.923444e-08]
4622,[1.0, 3.923444e-08]
4623,[1.0, 2.273394e-11]
4624,[0.40826315, 0.59173685]
4625,[0.10138882, 0.8986112]
4626,[0.032072127, 0.9679279]
4627,[0.63767195, 0.36232808]
4628,[0.63767195, 0.36232808]
4629,[0.7643484, 0.23565164]
4630,[0.38646564, 0.61353433]
4631,[0.11436242, 0.8856376]
4632,[0.3267773, 0.6732227]
4633,[0.9995036, 0.00049632415]
4634,[0.33994442, 0.6600556]
4635,[1.0, 2.9226e-11]
4636,[0.8947193, 0.10528073]
4637,[0.43916228, 0.56083775]
4638,[0.03607317, 0.96392685]
4639,[0.19441444, 0.8055856]
4640,[0.43290624, 0.5670938]
4641,[0.7291782, 0.2708218]
4642,[0.95595074, 0.04404926]
4643,[0.8024299, 0.19757012]
4644,[0.8138514, 0.18614863]
4645,[0.33562773, 0.6643723]
4646,[0.7270506, 0.27294937]
4647,[0.0016366482, 0.9983633]
4648,[0.5483483, 0.45165172]
4649,[0.054096125, 0.9459039]
4650,[0.28742614, 0.7125739]
4651,[0.9103535, 0.08964655]
4652,[0.33562773, 0.6643723]
4653,[0.33562773, 0.6643723]
4654,[0.33562773, 0.6643723]
4655,[0.33562773, 0.6643723]
4656,[0.87743807, 0.12256192]
4657,[0.082854755, 0.9171452]
4658,[0.95520896, 0.04479099]
4659,[0.029735873, 0.97026414]
4660,[0.70842755, 0.29157248]
4661,[0.9999974, 2.571184e-06]
4662,[0.9841122, 0.015887748]
4663,[0.9999989, 1.1126201e-06]
4664,[0.009427403, 0.99057263]
4665,[0.8258866, 0.17411342]
4666,[0.7374526, 0.2625473]
4667,[1.0, 6.1470864e-09]
4668,[1.0, 1.3936784e-09]
4669,[0.00023618061, 0.9997638]
4670,[0.015715726, 0.9842843]
4671,[0.12501357, 0.87498647]
4672,[0.7889468, 0.21105318]
4673,[0.34192467, 0.6580753]
4674,[0.18781662, 0.8121833]
4675,[0.8319074, 0.16809267]
4676,[0.089967676, 0.91003233]
4677,[0.35897642, 0.64102364]
4678,[0.9999987, 1.2920385e-06]
4679,[0.9852136, 0.014786379]
4680,[0.22653714, 0.77346283]
4681,[0.7706341, 0.22936586]
4682,[0.5910103, 0.4089897]
4683,[0.98360413, 0.016395848]
4684,[0.949888, 0.050111983]
4685,[0.8792245, 0.12077548]
4686,[0.22299945, 0.77700055]
4687,[1.0, 9.0154084e-10]
4688,[1.0, 9.0154084e-10]
4689,[1.0, 3.8399477e-08]
4690,[0.35779822, 0.6422018]
4691,[0.33562773, 0.6643723]
4692,[0.9666498, 0.03335018]
4693,[0.45261538, 0.5473846]
4694,[0.025263546, 0.97473645]
4695,[0.011223036, 0.988777]
4696,[0.98385924, 0.016140742]
4697,[0.12690072, 0.8730993]
4698,[6.998934e-05, 0.99993]
4699,[0.99999404, 6.005321e-06]
4700,[0.05520274, 0.9447972]
4701,[0.13644667, 0.86355335]
4702,[0.046319466, 0.9536805]
4703,[0.89750695, 0.10249301]
4704,[0.9999317, 6.8307214e-05]
4705,[0.6508891, 0.34911087]
4706,[0.9423032, 0.057696786]
4707,[0.92395145, 0.07604854]
4708,[0.99972934, 0.00027066204]
4709,[0.9999989, 1.0328437e-06]
4710,[0.9999989, 1.0328437e-06]
4711,[0.95723474, 0.04276525]
4712,[0.3495822, 0.6504178]
4713,[0.8187839, 0.18121608]
4714,[0.13243039, 0.8675696]
4715,[0.13587748, 0.86412257]
4716,[0.9999925, 7.524674e-06]
4717,[0.013520938, 0.9864791]
4718,[0.7048938, 0.2951062]
4719,[0.11123342, 0.8887665]
4720,[0.00063793926, 0.99936205]
4721,[0.7757015, 0.22429843]
4722,[0.61920124, 0.3807988]
4723,[0.62295544, 0.3770446]
4724,[0.24404004, 0.75596]
4725,[0.2146196, 0.7853804]
4726,[0.3836015, 0.6163985]
4727,[0.3836015, 0.6163985]
4728,[0.7615234, 0.23847657]
4729,[0.9999995, 4.8803145e-07]
4730,[0.4409875, 0.5590125]
4731,[1.0, 1.3075128e-09]
4732,[0.7700882, 0.22991174]
4733,[0.92227584, 0.0777241]
4734,[0.999775, 0.00022504419]
4735,[0.99065405, 0.009345889]
4736,[0.99065405, 0.009345889]
4737,[0.99065405, 0.009345889]
4738,[0.99065405, 0.009345889]
4739,[0.99065405, 0.009345889]
4740,[0.9999993, 7.079731e-07]
4741,[0.5878858, 0.41211417]
4742,[0.24385124, 0.7561487]
4743,[0.10316613, 0.89683384]
4744,[0.13124125, 0.8687588]
4745,[0.08419481, 0.9158052]
4746,[0.33157715, 0.6684229]
4747,[0.013196245, 0.9868038]
4748,[0.12478078, 0.8752192]
4749,[0.9274957, 0.072504275]
4750,[0.99924624, 0.00075381715]
4751,[0.046064243, 0.9539358]
4752,[0.5148096, 0.4851904]
4753,[0.91363627, 0.0863637]
4754,[0.936755, 0.06324505]
4755,[0.11835832, 0.8816417]
4756,[0.01232036, 0.9876796]
4757,[0.9805813, 0.019418694]
4758,[0.5062494, 0.4937505]
4759,[0.44127226, 0.5587277]
4760,[1.0, 2.6196359e-08]
4761,[0.083410144, 0.9165898]
4762,[0.6501276, 0.34987238]
4763,[0.99999964, 3.7964278e-07]
4764,[0.024581365, 0.9754186]
4765,[0.13455652, 0.8654435]
4766,[0.929958, 0.070042]
4767,[0.929958, 0.070042]
4768,[0.00084870245, 0.99915135]
4769,[0.64439535, 0.35560465]
4770,[0.84929895, 0.15070102]
4771,[0.004289854, 0.99571013]
4772,[0.36745486, 0.6325451]
4773,[0.37841895, 0.6215811]
4774,[0.9999974, 2.5892405e-06]
4775,[0.9999974, 2.5892405e-06]
4776,[0.675017, 0.32498297]
4777,[0.22595266, 0.7740473]
4778,[0.540772, 0.45922795]
4779,[0.7155158, 0.28448415]
4780,[0.03636391, 0.96363604]
4781,[0.03636391, 0.96363604]
4782,[0.73845226, 0.26154777]
4783,[0.89098835, 0.10901167]
4784,[0.2963956, 0.7036044]
4785,[0.99811244, 0.0018875252]
4786,[0.26706687, 0.7329331]
4787,[1.0, 5.241728e-10]
4788,[0.05427497, 0.94572496]
4789,[0.9927496, 0.0072504245]
4790,[0.025995547, 0.9740044]
4791,[1.0, 6.983797e-10]
4792,[1.0, 6.983797e-10]
4793,[0.8188504, 0.18114959]
4794,[0.31921023, 0.68078977]
4795,[0.83035856, 0.16964136]
4796,[0.15615177, 0.8438483]
4797,[0.0350206, 0.96497935]
4798,[0.13388245, 0.86611754]
4799,[0.97619563, 0.023804342]
4800,[0.33576256, 0.66423744]
4801,[0.999997, 2.9529517e-06]
4802,[0.38433063, 0.6156693]
4803,[0.2035879, 0.7964121]
4804,[0.3815386, 0.61846143]
4805,[0.9999987, 1.346256e-06]
4806,[0.3853317, 0.6146683]
4807,[0.83317006, 0.16682988]
4808,[0.99999654, 3.4695981e-06]
4809,[0.046300407, 0.9536996]
4810,[0.9999989, 1.0253799e-06]
4811,[0.011473723, 0.9885262]
4812,[0.021464767, 0.97853523]
4813,[0.9146636, 0.08533637]
4814,[0.35373402, 0.64626604]
4815,[0.7791438, 0.22085625]
4816,[0.9886213, 0.011378691]
4817,[0.6956584, 0.30434158]
4818,[0.99992716, 7.288755e-05]
4819,[0.9999968, 3.225453e-06]
4820,[0.9813493, 0.018650692]
4821,[0.057840057, 0.94215995]
4822,[0.9066477, 0.09335228]
4823,[0.41963097, 0.580369]
4824,[0.061543763, 0.93845624]
4825,[0.54204917, 0.45795077]
4826,[0.17301627, 0.82698375]
4827,[0.38818133, 0.6118187]
4828,[0.12544033, 0.87455964]
4829,[0.21768455, 0.78231543]
4830,[0.34203285, 0.6579672]
4831,[0.99916923, 0.0008307504]
4832,[0.37592977, 0.62407017]
4833,[0.96430725, 0.03569281]
4834,[0.2224517, 0.7775483]
4835,[1.0, 1.4685383e-08]
4836,[0.0415326, 0.95846736]
4837,[0.86838233, 0.13161762]
4838,[0.19263348, 0.8073665]
4839,[0.10900947, 0.8909905]
4840,[0.5018687, 0.49813128]
4841,[0.00016166785, 0.99983835]
4842,[0.7129268, 0.28707322]
4843,[0.3131302, 0.6868698]
4844,[0.40335572, 0.5966442]
4845,[0.63535494, 0.3646451]
4846,[1.0, 9.576939e-10]
4847,[0.86682063, 0.13317943]
4848,[0.024999607, 0.9750004]
4849,[0.10415102, 0.895849]
4850,[0.10415102, 0.895849]
4851,[0.10415102, 0.895849]
4852,[1.0, 1.8525897e-08]
4853,[0.85089076, 0.14910926]
4854,[0.9047919, 0.095208086]
4855,[0.1863361, 0.8136639]
4856,[0.5204647, 0.47953525]
4857,[0.9999951, 4.8905918e-06]
4858,[0.41558188, 0.5844181]
4859,[0.41286916, 0.58713084]
4860,[0.9374613, 0.06253874]
4861,[0.37547565, 0.6245243]
4862,[0.023400618, 0.9765994]
4863,[0.3352791, 0.6647209]
4864,[0.8013401, 0.19865988]
4865,[0.060418986, 0.939581]
4866,[0.99999046, 9.488286e-06]
4867,[0.9692975, 0.030702474]
4868,[0.40763375, 0.5923662]
4869,[0.6904595, 0.30954045]
4870,[0.3985379, 0.60146207]
4871,[0.22462657, 0.77537346]
4872,[0.8182512, 0.1817488]
4873,[0.2996403, 0.7003597]
4874,[0.0040292046, 0.9959708]
4875,[0.5754902, 0.42450988]
4876,[0.6924369, 0.30756316]
4877,[0.6924369, 0.30756316]
4878,[0.60801476, 0.3919852]
4879,[0.47974446, 0.52025557]
4880,[0.41225663, 0.58774334]
4881,[0.013783906, 0.98621607]
4882,[0.36451694, 0.6354831]
4883,[0.99999976, 2.34681e-07]
4884,[0.05986912, 0.94013083]
4885,[0.5031438, 0.49685627]
4886,[0.85976046, 0.14023952]
4887,[0.022406362, 0.97759366]
4888,[0.071337305, 0.92866266]
4889,[0.0038544443, 0.9961455]
4890,[0.017654244, 0.98234576]
4891,[0.7307868, 0.26921326]
4892,[0.06001823, 0.93998176]
4893,[0.5860049, 0.4139951]
4894,[0.952391, 0.04760895]
4895,[0.7443996, 0.25560042]
4896,[0.009899045, 0.990101]
4897,[0.6530896, 0.34691045]
4898,[0.96699286, 0.033007186]
4899,[2.0662876e-05, 0.9999794]
4900,[0.9917122, 0.008287747]
4901,[0.009840597, 0.99015945]
4902,[0.026021343, 0.97397864]
4903,[0.81790626, 0.18209375]
4904,[1.0, 2.5342386e-08]
4905,[1.0, 2.5342386e-08]
4906,[0.002397666, 0.9976024]
4907,[0.02016388, 0.9798361]
4908,[0.043437745, 0.9565622]
4909,[0.9120653, 0.08793464]
4910,[0.9367579, 0.06324213]
4911,[0.22454825, 0.7754517]
4912,[0.49499926, 0.5050007]
4913,[0.8055329, 0.19446716]
4914,[0.07759525, 0.92240477]
4915,[0.75321937, 0.24678065]
4916,[0.40692037, 0.5930796]
4917,[0.06334905, 0.9366509]
4918,[0.97581553, 0.024184445]
4919,[0.12176798, 0.878232]
4920,[0.2377007, 0.7622993]
4921,[0.04509553, 0.95490444]
4922,[0.3582699, 0.6417301]
4923,[0.24398156, 0.7560184]
4924,[0.93659204, 0.06340794]
4925,[0.9999957, 4.326113e-06]
4926,[0.99973613, 0.0002639103]
4927,[0.32472676, 0.67527324]
4928,[0.044052422, 0.9559476]
4929,[0.11808772, 0.8819123]
4930,[0.043879602, 0.9561204]
4931,[0.07216193, 0.9278381]
4932,[0.8397597, 0.16024037]
4933,[0.30059466, 0.6994053]
4934,[0.9266827, 0.07331728]
4935,[0.6288149, 0.37118512]
4936,[0.0980369, 0.9019631]
4937,[0.0020400856, 0.99796]
4938,[0.99694854, 0.0030514854]
4939,[0.97344965, 0.026550379]
4940,[0.99999976, 2.7856063e-07]
4941,[0.00010962414, 0.9998903]
4942,[0.068815686, 0.9311843]
4943,[0.79188037, 0.20811966]
4944,[0.32553947, 0.6744606]
4945,[0.033186715, 0.9668133]
4946,[0.0072506242, 0.99274933]
4947,[0.469719, 0.53028095]
4948,[0.33562773, 0.6643723]
4949,[0.02707419, 0.9729258]
4950,[1.0, 4.2848992e-08]
4951,[0.03515602, 0.9648439]
4952,[0.026734747, 0.97326523]
4953,[0.32703602, 0.672964]
4954,[0.016780667, 0.9832193]
4955,[0.2732633, 0.72673666]
4956,[0.17927626, 0.8207237]
4957,[0.59155875, 0.40844128]
4958,[0.93045133, 0.06954866]
4959,[0.106091805, 0.8939082]
4960,[0.08657866, 0.9134214]
4961,[0.018649608, 0.9813504]
4962,[1.0, 4.7630926e-09]
4963,[0.75468796, 0.24531202]
4964,[0.009640661, 0.9903593]
4965,[0.7039303, 0.29606965]
4966,[0.0072234026, 0.99277663]
4967,[1.0, 1.5452395e-11]
4968,[0.99995494, 4.503858e-05]
4969,[0.14006267, 0.85993737]
4970,[0.357494, 0.642506]
4971,[0.47709176, 0.5229083]
4972,[0.33562773, 0.6643723]
4973,[0.9999809, 1.9086332e-05]
4974,[0.9999809, 1.9086332e-05]
4975,[0.9999809, 1.9086332e-05]
4976,[0.0026541827, 0.99734586]
4977,[0.20818064, 0.7918194]
4978,[0.9995789, 0.00042113467]
4979,[0.15817253, 0.8418275]
4980,[0.87310356, 0.12689644]
4981,[0.008931495, 0.9910685]
4982,[0.99097365, 0.009026347]
4983,[0.9104769, 0.0895231]
4984,[0.99996996, 3.0055739e-05]
4985,[0.44515902, 0.55484104]
4986,[1.0, 1.837194e-09]
4987,[0.4267578, 0.5732422]
4988,[0.39538845, 0.6046116]
4989,[0.5500569, 0.44994318]
4990,[0.93264145, 0.067358516]
4991,[0.013241464, 0.98675853]
4992,[0.88847345, 0.11152659]
4993,[0.41537192, 0.58462805]
4994,[0.9999982, 1.8339953e-06]
4995,[0.7748739, 0.22512613]
4996,[0.12952062, 0.8704794]
4997,[0.98110145, 0.018898567]
4998,[0.09861921, 0.9013808]
4999,[0.09861921, 0.9013808]
5000,[0.07479073, 0.9252093]
5001,[0.7456146, 0.25438538]
5002,[0.9039968, 0.096003205]
5003,[0.08139912, 0.91860086]
5004,[0.387229, 0.612771]
5005,[0.9999999, 9.891022e-08]
5006,[0.46641994, 0.53358006]
5007,[0.856645, 0.143355]
5008,[0.9461239, 0.053876113]
5009,[0.89470714, 0.10529285]
5010,[0.9257162, 0.07428375]
5011,[0.98873806, 0.011261926]
5012,[0.028474143, 0.97152585]
5013,[0.99135256, 0.008647513]
5014,[0.0004068218, 0.9995932]
5015,[0.99999976, 2.4341043e-07]
5016,[0.014147963, 0.985852]
5017,[0.0897421, 0.9102579]
5018,[0.051414184, 0.9485858]
5019,[0.22230336, 0.77769667]
5020,[0.010614146, 0.98938584]
5021,[0.7241164, 0.27588364]
5022,[0.32971048, 0.6702896]
5023,[0.6717918, 0.32820818]
5024,[0.24675746, 0.7532425]
5025,[0.07132696, 0.928673]
5026,[0.0013312827, 0.9986688]
5027,[0.1228185, 0.87718153]
5028,[0.1228185, 0.87718153]
5029,[0.0019572356, 0.9980427]
5030,[0.2707847, 0.72921526]
5031,[0.82035923, 0.17964071]
5032,[0.18656519, 0.8134348]
5033,[0.6259233, 0.37407672]
5034,[0.036104094, 0.9638959]
5035,[0.2629529, 0.7370471]
5036,[0.25952837, 0.74047166]
5037,[0.21565749, 0.7843426]
5038,[0.33172232, 0.6682777]
5039,[0.14914985, 0.8508501]
5040,[0.56323177, 0.4367682]
5041,[0.55912757, 0.44087246]
5042,[0.8702632, 0.1297368]
5043,[0.39373642, 0.6062635]
5044,[0.21385366, 0.7861464]
5045,[1.0, 4.0817287e-08]
5046,[0.5819751, 0.41802487]
5047,[0.83121234, 0.16878767]
5048,[1.0, 1.5238456e-09]
5049,[0.35044816, 0.6495518]
5050,[0.96999454, 0.030005436]
5051,[0.396856, 0.60314393]
5052,[0.10795218, 0.8920478]
5053,[0.03494414, 0.9650558]
5054,[0.10582231, 0.8941777]
5055,[0.0008851578, 0.9991148]
5056,[0.36586034, 0.63413966]
5057,[0.0029065497, 0.99709344]
5058,[0.3194413, 0.68055874]
5059,[0.9999993, 6.8860805e-07]
5060,[0.9999962, 3.8005678e-06]
5061,[0.8112377, 0.18876237]
5062,[0.0899897, 0.91001034]
5063,[0.1904419, 0.8095581]
5064,[0.99954647, 0.0004534826]
5065,[0.4407341, 0.5592659]
5066,[0.73161036, 0.26838967]
5067,[0.9999516, 4.8420025e-05]
5068,[0.08569011, 0.9143099]
5069,[1.0, 8.383902e-09]
5070,[0.7704532, 0.22954686]
5071,[0.41581032, 0.58418965]
5072,[0.9999931, 6.913592e-06]
5073,[0.7539991, 0.24600092]
5074,[0.0009877608, 0.99901223]
5075,[0.20898764, 0.7910123]
5076,[0.060330104, 0.9396699]
5077,[0.9990608, 0.0009391955]
5078,[0.95135003, 0.048649944]
5079,[0.12928303, 0.87071705]
5080,[0.3954395, 0.6045605]
5081,[0.13615812, 0.8638419]
5082,[0.9987525, 0.0012474878]
5083,[0.34411523, 0.6558848]
5084,[0.9999994, 5.671612e-07]
5085,[0.35912317, 0.6408768]
5086,[0.97212344, 0.02787657]
5087,[0.88604873, 0.11395124]
5088,[0.9999325, 6.752357e-05]
5089,[0.0013130427, 0.99868697]
5090,[0.029518731, 0.9704813]
5091,[0.06361434, 0.93638563]
5092,[0.06830174, 0.93169826]
5093,[0.97834516, 0.021654826]
5094,[0.30781648, 0.6921835]
5095,[0.33277655, 0.66722345]
5096,[0.9999746, 2.533888e-05]
5097,[0.07153005, 0.92846996]
5098,[0.3831389, 0.6168611]
5099,[0.05902417, 0.9409759]
5100,[0.064506136, 0.9354938]
5101,[0.087119825, 0.9128801]
5102,[0.7670464, 0.23295356]
5103,[0.9997768, 0.0002232077]
5104,[0.67953014, 0.3204699]
5105,[0.24875075, 0.75124925]
5106,[0.7561506, 0.2438494]
5107,[0.1760047, 0.82399535]
5108,[0.06502223, 0.9349777]
5109,[0.1676564, 0.8323436]
5110,[0.48975942, 0.51024055]
5111,[0.29238293, 0.7076171]
5112,[0.71374315, 0.28625688]
5113,[0.6430356, 0.35696444]
5114,[0.41317645, 0.5868236]
5115,[0.9999932, 6.7523e-06]
5116,[1.0, 5.4819328e-08]
5117,[0.29080763, 0.70919234]
5118,[0.7202232, 0.2797768]
5119,[0.9729432, 0.027056867]
5120,[0.3166714, 0.6833286]
5121,[0.047004014, 0.95299596]
5122,[1.0, 3.4322385e-09]
5123,[0.5348433, 0.46515664]
5124,[0.50998163, 0.49001843]
5125,[0.3443619, 0.65563816]
5126,[0.6685109, 0.33148906]
5127,[0.0648972, 0.9351028]
5128,[0.0584985, 0.9415015]
5129,[1.0, 1.9273642e-10]
5130,[0.7705917, 0.22940828]
5131,[0.3154438, 0.6845562]
5132,[0.9999999, 1.6107778e-07]
5133,[0.40460092, 0.595399]
5134,[1.0, 2.4409449e-08]
5135,[0.20056742, 0.79943264]
5136,[0.41822362, 0.5817764]
5137,[0.44365147, 0.5563485]
5138,[0.03380785, 0.9661922]
5139,[0.9985202, 0.0014798145]
5140,[0.9999999, 8.365504e-08]
5141,[0.9999999, 8.365504e-08]
5142,[0.023868868, 0.9761311]
5143,[0.952177, 0.047822952]
5144,[0.8384436, 0.16155642]
5145,[0.33467266, 0.6653273]
5146,[0.119231924, 0.8807681]
5147,[0.00830692, 0.9916931]
5148,[0.12585284, 0.8741472]
5149,[0.71912885, 0.28087115]
5150,[0.3555574, 0.6444426]
5151,[0.94249606, 0.057503954]
5152,[0.999772, 0.0002280057]
5153,[0.41103524, 0.5889647]
5154,[0.9004987, 0.09950129]
5155,[0.315554, 0.68444604]
5156,[0.05591661, 0.94408345]
5157,[0.9999994, 5.704223e-07]
5158,[0.33562773, 0.6643723]
5159,[0.30466968, 0.6953303]
5160,[0.0030340105, 0.99696594]
5161,[0.27715728, 0.7228427]
5162,[0.54831576, 0.45168424]
5163,[0.19637483, 0.8036252]
5164,[0.13621774, 0.8637823]
5165,[0.93687695, 0.06312304]
5166,[0.3637165, 0.6362835]
5167,[0.19158344, 0.80841655]
5168,[0.9980426, 0.0019573409]
5169,[0.48989758, 0.51010245]
5170,[0.009102766, 0.99089724]
5171,[0.99999976, 2.0851891e-07]
5172,[0.9962329, 0.003767092]
5173,[0.99303585, 0.006964069]
5174,[0.93266416, 0.067335874]
5175,[0.69634616, 0.30365387]
5176,[0.686106, 0.31389397]
5177,[0.41167697, 0.588323]
5178,[0.41390085, 0.58609915]
5179,[0.24736701, 0.752633]
5180,[0.96832657, 0.0316734]
5181,[0.97749203, 0.022507904]
5182,[1.0, 1.087595e-08]
5183,[1.0, 1.087595e-08]
5184,[0.1592553, 0.84074473]
5185,[0.44941294, 0.55058706]
5186,[0.99944514, 0.00055483833]
5187,[0.10842819, 0.89157176]
5188,[0.4026203, 0.59737974]
5189,[1.0, 2.7736672e-11]
5190,[0.99999976, 2.0453182e-07]
5191,[0.40888047, 0.5911195]
5192,[0.11327642, 0.8867236]
5193,[0.20738252, 0.79261744]
5194,[0.2439846, 0.7560154]
5195,[0.085386865, 0.91461307]
5196,[0.519356, 0.48064402]
5197,[0.05262618, 0.94737387]
5198,[0.8934825, 0.10651748]
5199,[0.15640077, 0.8435992]
5200,[0.9584825, 0.0415175]
5201,[0.9584825, 0.0415175]
5202,[0.171611, 0.828389]
5203,[0.28941372, 0.71058625]
5204,[0.99988973, 0.00011021393]
5205,[0.99961287, 0.0003871438]
5206,[0.99961287, 0.0003871438]
5207,[0.9999993, 6.798122e-07]
5208,[0.5497962, 0.45020384]
5209,[0.59100074, 0.4089993]
5210,[0.9996063, 0.0003937516]
5211,[0.46807626, 0.5319238]
5212,[0.99999774, 2.2606346e-06]
5213,[0.1163903, 0.8836097]
5214,[0.8293499, 0.17065011]
5215,[0.8768552, 0.12314483]
5216,[0.4136249, 0.58637506]
5217,[0.060408678, 0.9395913]
5218,[0.67627573, 0.32372427]
5219,[0.99998164, 1.8349665e-05]
5220,[0.30421102, 0.695789]
5221,[0.9999887, 1.1374244e-05]
5222,[0.1235048, 0.87649524]
5223,[0.46024778, 0.5397522]
5224,[0.33562773, 0.6643723]
5225,[1.0, 1.3371236e-13]
5226,[1.0, 1.3371236e-13]
5227,[0.12896293, 0.87103707]
5228,[0.52355933, 0.4764407]
5229,[0.7260404, 0.27395955]
5230,[0.54365253, 0.45634747]
5231,[0.9030832, 0.096916765]
5232,[0.1620747, 0.8379253]
5233,[0.07438121, 0.92561877]
5234,[0.047928352, 0.95207167]
5235,[0.3453358, 0.6546642]
5236,[0.90944934, 0.09055063]
5237,[0.27922735, 0.7207726]
5238,[0.16324818, 0.8367519]
5239,[0.20475137, 0.7952486]
5240,[0.47820958, 0.52179044]
5241,[0.99999416, 5.800559e-06]
5242,[0.73278826, 0.26721177]
5243,[0.99996614, 3.3899738e-05]
5244,[0.99347234, 0.0065277386]
